job_id,title,location,formatted_experience_level,pay_period,currency,compensation_type,min_salary,med_salary,max_salary,annual_salary,salary_range
3888972948,Restoration Estimator,"McDonough, GA",Mid-Senior level,YEARLY,USD,BASE_SALARY,75000.0,,110000.0,,35000.0
3888972968,Truss Designer,"Fernandina Beach, FL",Entry level,YEARLY,USD,BASE_SALARY,70000.0,,80000.0,,10000.0
3888973036,Material Handler,"El Paso, TX",Entry level,HOURLY,USD,BASE_SALARY,,17.34,,36067.20,
3888973304,EPIC ORDERS APPLICATION ANALYST - HYBRID (4 openings),United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,77235.0,,115852.0,,38617.0
3888973511,Phlebotomist - Float,"Santa Rosa, CA",Entry level,HOURLY,USD,BASE_SALARY,22.04,,28.93,,6.89
3888973714,BAS Controls Technician,"Detroit, MI",Mid-Senior level,HOURLY,USD,BASE_SALARY,35.0,,55.0,,20.0
3888973730,Electrical Project Manager/Estimator,"Milwaukee, WI",Mid-Senior level,YEARLY,USD,BASE_SALARY,90000.0,,135000.0,,45000.0
3888973731,Lead HVAC Service Technician,"Aurora, CO",Mid-Senior level,YEARLY,USD,BASE_SALARY,60000.0,,85000.0,,25000.0
3888973740,Ag/Heavy Equipment Mechanic,"Garretson, SD",Entry level,HOURLY,USD,BASE_SALARY,34.0,,40.0,,6.0
3888973743,Project/Field Manager,"Orlando, FL",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,70000.0,,20000.0
3888973744,Fire Sprinkler Foreman,"Mooresville, NC",Mid-Senior level,HOURLY,USD,BASE_SALARY,28.0,,40.0,,12.0
3888973764,Lead Agricultural Technician,"Holyoke, CO",Mid-Senior level,HOURLY,USD,BASE_SALARY,30.0,,45.0,,15.0
3888973776,Operations Supervisor - Fishkill NY,"Fishkill, NY",Mid-Senior level,YEARLY,USD,BASE_SALARY,60800.0,,77500.0,,16700.0
3888973785,Finish Blade Operator,"Hamilton, ND",Entry level,HOURLY,USD,BASE_SALARY,32.65,,32.65,,0.00
3888973805,UX Researcher - BLK & Affinity Apps,"Dallas, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,77500.0,,119000.0,,41500.0
3888973818,Estimator - Commercial Construction,"Waterloo, IA",Entry level,YEARLY,USD,BASE_SALARY,85000.0,,130000.0,,45000.0
3888973840,Clinical Lab Scientist II,"Goleta, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,52.0,,79.0,,27.0
3888974640,Estimator - Site Development Contractor,"Lancaster, PA",Mid-Senior level,YEARLY,USD,BASE_SALARY,85000.0,,110000.0,,25000.0
3888974652,Project Engineer/Project Manager,"Kennewick, WA",Entry level,YEARLY,USD,BASE_SALARY,100000.0,,145000.0,,45000.0
3889128696,Medical Assistant Bariatrics Denver Midtown,"Denver, CO",Entry level,HOURLY,USD,BASE_SALARY,18.29,,26.12,,7.83
3888974657,Civil Litigation Lawyer (Junior/Senior level),"Reno, NV",Mid-Senior level,YEARLY,CAD,BASE_SALARY,97400.0,,154200.0,,56800.0
3888974658,Associate Veterinarian,"Kensett, AR",Entry level,YEARLY,BBD,BASE_SALARY,52500.0,,60000.0,,7500.0
3888974663,Cabinet Designer,"Pleasant Hill, IA",Entry level,YEARLY,USD,BASE_SALARY,55000.0,,70000.0,,15000.0
3888974665,Project Manager - Structural Steel,"Menomonee Falls, WI",Entry level,YEARLY,USD,BASE_SALARY,115000.0,,130000.0,,15000.0
3888974676,Complex Litigation Attorney,"Walnut Creek, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,125000.0,,195000.0,,70000.0
3888974687,Accounts Payable Coordinator,"Edgewater, NJ",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,65000.0,,15000.0
3888974705,Environmental Graphics Sales,"Los Angeles, CA",Entry level,YEARLY,USD,BASE_SALARY,75000.0,,150000.0,,75000.0
3888974709,Luxury Custom Home Estimator,"Philadelphia, PA",Mid-Senior level,YEARLY,USD,BASE_SALARY,90000.0,,110000.0,,20000.0
3888974713,Structural Engineer,"New York, NY",Entry level,YEARLY,USD,BASE_SALARY,85000.0,,150000.0,,65000.0
3888974714,Large Loss Project Manager,"Redmond, WA",Entry level,YEARLY,USD,BASE_SALARY,70000.0,,95000.0,,25000.0
3888974716,Operations Manager,"Buckhead, GA",Mid-Senior level,YEARLY,USD,BASE_SALARY,80000.0,,100000.0,,20000.0
3888974718,Transportation Engineer,"Rockford, IL",Entry level,YEARLY,USD,BASE_SALARY,120000.0,,200000.0,,80000.0
3888975575,Accounts Receivable Coordinator - Bookkeeper,"Fort Lee, NJ",Entry level,YEARLY,USD,BASE_SALARY,65000.0,,75000.0,,10000.0
3888975579,Associate Attorney,"Seattle, WA",Entry level,YEARLY,USD,BASE_SALARY,110000.0,,135000.0,,25000.0
3888975615,Mechanical Project Manager,"Nashville, TN",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,115000.0,,15000.0
3888975620,Diesel/Compactor Technician,"West Des Moines, IA",Entry level,HOURLY,USD,BASE_SALARY,22.0,,35.0,,13.0
3888975628,Mitigation Crew Chief,"Redmond, WA",Director,YEARLY,USD,BASE_SALARY,45000.0,,65000.0,,20000.0
3888975633,Employment Lawyer,"West Sacramento, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,120000.0,,200000.0,,80000.0
3888975643,Electrical Engineer,"Seattle, WA",Entry level,YEARLY,USD,BASE_SALARY,65000.0,,120000.0,,55000.0
3888975657,Associate Attorney - Personal Injury (Plaintiff),"Las Vegas, NV",Entry level,YEARLY,USD,BASE_SALARY,135000.0,,165000.0,,30000.0
3888976406,Associate Attorney,"Seattle, WA",Entry level,YEARLY,USD,BASE_SALARY,135000.0,,160000.0,,25000.0
3888976413,Preventive Maintenance Sales,"Denver, CO",Entry level,YEARLY,USD,BASE_SALARY,70000.0,,125000.0,,55000.0
3888976414,Physical Therapy Needed,"Lansing, MI",Entry level,YEARLY,USD,BASE_SALARY,75000.0,,90000.0,,15000.0
3888976416,Commercial Lender,"Huntsville, AL",Mid-Senior level,YEARLY,BBD,BASE_SALARY,45000.0,,77500.0,,32500.0
3888976419,Estimator/Project Manager (Marine Construction),"Fort Myers Beach, FL",Entry level,YEARLY,USD,BASE_SALARY,90000.0,,120000.0,,30000.0
3888976433,Finish Blade Operator,"Bathgate, ND",Entry level,HOURLY,USD,BASE_SALARY,32.65,,32.65,,0.00
3888976503,RAN Performance & Data Analytics Engineer,"Syracuse, NY",Entry level,YEARLY,USD,BASE_SALARY,80000.0,,95000.0,,15000.0
3889128708,Inpatient RN Care Manager,"Provo, UT",Mid-Senior level,HOURLY,USD,BASE_SALARY,42.7,,61.93,,19.23
3888976549,Business Support Professional – MTES Laboratory Program Management,"Golden, CO",Entry level,YEARLY,USD,BASE_SALARY,49100.0,,78600.0,,29500.0
3888977259,Finish Blade Operator,"Cavalier, ND",Entry level,HOURLY,USD,BASE_SALARY,32.65,,32.65,,0.00
3888977313,Operations Manager,"Smyrna, GA",Mid-Senior level,YEARLY,USD,BASE_SALARY,80000.0,,100000.0,,20000.0
3888977324,LMSW - Hybrid School/Office Role,"Union Bridge, MD",Internship,YEARLY,USD,BASE_SALARY,69000.0,,72000.0,,3000.0
3888977326,Direct Home Care Worker,"Southfield, MI",Entry level,YEARLY,USD,BASE_SALARY,42000.0,,65000.0,,23000.0
3888978052,Truss Designer,"Buford, GA",Entry level,YEARLY,USD,BASE_SALARY,70000.0,,80000.0,,10000.0
3888978091,Baler/Compactor Technician,"Roanoke, TX",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,70000.0,,20000.0
3888978105,Cabinet Designer - High-End Custom,"Naples, FL",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,200000.0,,150000.0
3888978625,"Charge Nurse At Madison, WI Senior Living Community","Crivitz, WI",Mid-Senior level,YEARLY,USD,BASE_SALARY,77000.0,,84000.0,,7000.0
3888979020,Attorney- Family Law,"Pittsburgh, PA",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,130000.0,,30000.0
3888979031,Wealth Advisor,"Columbus, GA",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,300000.0,,200000.0
3888979071,Ag/Heavy Equipment Mechanic,"Dell Rapids, SD",Entry level,HOURLY,USD,BASE_SALARY,34.0,,40.0,,6.0
3888979084,Water/Wastewater Engineer,"Verdi, NV",Entry level,YEARLY,USD,BASE_SALARY,80000.0,,140000.0,,60000.0
3888979085,"Software Engineer, Infrastructure (Release Engineering)","San Francisco, CA",Entry level,YEARLY,USD,BASE_SALARY,134385.0,,181815.0,,47430.0
3888979093,Flooring Sales/Estimator Opportunity,"Merrillville, IN",Entry level,YEARLY,USD,BASE_SALARY,100000.0,,120000.0,,20000.0
3888979106,Commercial Loan Officer,"Hinesville, GA",Mid-Senior level,YEARLY,USD,BASE_SALARY,45000.0,,90000.0,,45000.0
3888979689,"Senior Software Engineer, Customer Experience",United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,130200.0,,232400.0,,102200.0
3888979716,Project Engineer/Project Manager,"Yakima, WA",Entry level,YEARLY,USD,BASE_SALARY,100000.0,,145000.0,,45000.0
3888980546,Civil Litigation Attorney,"Greenville, SC",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,160000.0,,60000.0
3889128909,Director of Rooms,"New York, NY",Director,YEARLY,USD,BASE_SALARY,80000.0,,85000.0,,5000.0
3888982731,Network Reliability Engineer,"Reston, VA",Entry level,YEARLY,USD,BASE_SALARY,100000.0,,120000.0,,20000.0
3888983358,Commercial Loan Officer,"Rincon, GA",Mid-Senior level,YEARLY,USD,BASE_SALARY,45000.0,,90000.0,,45000.0
3888990860,Analytics Specialist,"San Francisco, CA",Entry level,HOURLY,USD,BASE_SALARY,46.0,,52.0,,6.0
3888990952,Organic Social Media Manager,"San Jose, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,47.0,,54.0,,7.0
3888993383,Marketing Science Lead - Onsite,"Santa Monica, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,55.0,,60.0,,5.0
3888993529,Retoucher/DAM Specialist,"Oak Brook, IL",Entry level,HOURLY,USD,BASE_SALARY,40.0,,44.0,,4.0
3888994257,Digital Asset Coordinator - Great Ongoing Remote Freelance!,"Beverly Hills, CA",Entry level,HOURLY,USD,BASE_SALARY,30.0,,35.0,,5.0
3888994426,"【For External Referral - Talent Spotters】Research Scientist for Generative AI, Multimodal and LLM","San Jose, CA",,YEARLY,USD,BASE_SALARY,136800.0,,205000.0,,68200.0
3888994430,Data Engineer - USDS,"Los Angeles, CA",,YEARLY,USD,BASE_SALARY,108300.0,,168800.0,,60500.0
3888994927,Senior Software Product Manager (Open to Remote),"Boulder, CO",,YEARLY,USD,BASE_SALARY,89000.0,,129700.0,,40700.0
3888995070,Retail Illustrator,"Dublin, CA",Entry level,HOURLY,USD,BASE_SALARY,50.0,,59.0,,9.0
3888995270,"Research Scientist, Foundation Model, Video Generation","Seattle, WA",,YEARLY,USD,BASE_SALARY,177688.0,,266000.0,,88312.0
3888996307,Tech Lead Software Development Engineer in Test - TikTok Social​ (San Jose),"San Jose, CA",,YEARLY,USD,BASE_SALARY,180000.0,,324000.0,,144000.0
3888997034,Sports & Media Partnerships Specialist - Onsite Freelance,"Santa Monica, CA",Entry level,HOURLY,USD,BASE_SALARY,35.0,,40.0,,5.0
3888997098,SEO Analyst,"Houston, TX",Mid-Senior level,HOURLY,USD,BASE_SALARY,31.0,,35.0,,4.0
3888997960,ISSO GRC Risk Management Intelligence Lead,"Washington, DC",,YEARLY,USD,BASE_SALARY,173000.0,,247000.0,,74000.0
3888997985,Teacher,"Redlands, CA",Entry level,HOURLY,USD,BASE_SALARY,17.0,,20.0,,3.0
3888997986,Assistant Director,"Woodbridge, VA",Mid-Senior level,YEARLY,USD,BASE_SALARY,45000.0,,60000.0,,15000.0
3888998577,Machine Operator - Biesse (Swing),"Stockton, CA",,HOURLY,USD,BASE_SALARY,,19.5,,40560.0,
3888998924,Lead Toddler Teacher,"Farmington Hills, MI",Mid-Senior level,HOURLY,USD,BASE_SALARY,16.0,,19.0,,3.0
3888998958,Teacher,"Chandler, AZ",Entry level,HOURLY,USD,BASE_SALARY,13.75,,15.0,,1.25
3888998970,Account Executive - Houston,"Houston, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,125000.0,,25000.0
3888998971,Procurement Operations Lead,"Leetonia, OH",Mid-Senior level,YEARLY,USD,BASE_SALARY,75000.0,,110000.0,,35000.0
3888999716,ISSO GRC Risk Management Intelligence Lead,"Bellevue, WA",,YEARLY,USD,BASE_SALARY,173000.0,,247000.0,,74000.0
3888999731,Key Holder (FT),"Amarillo, TX",Mid-Senior level,HOURLY,USD,BASE_SALARY,,10.75,,22360.00,
3888999760,Recruiter (Entry Level Sales),"Lenexa, KS",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,120000.0,,70000.0
3888999776,Future Opening: Lead Toddler Teacher,"Tinton Falls, NJ",Mid-Senior level,HOURLY,USD,BASE_SALARY,16.5,,17.5,,1.0
3888999810,Director of Marketing,"Maryland Heights, MO",Director,YEARLY,USD,BASE_SALARY,160000.0,,200000.0,,40000.0
3888999855,CWL System Engineer - Safety,"Manassas, VA",Entry level,YEARLY,USD,BASE_SALARY,74050.4,,82149.6,,8099.2
3888999886,"Senior Manager, Market Research","San Mateo, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,138200.0,,183200.0,,45000.0
3888999921,Software Engineering Manager - Colocation,"New York, NY",,YEARLY,USD,BASE_SALARY,177000.0,,251000.0,,74000.0
3888999922,Software Engineering Manager - Colocation,"Seattle, WA",,YEARLY,USD,BASE_SALARY,177000.0,,251000.0,,74000.0
3889012828,SEO Analyst,"San Diego, CA",,YEARLY,USD,BASE_SALARY,50000.0,,70000.0,,20000.0
3889025049,Occupational Therapy Assistant,"Grand Junction, CO",,HOURLY,USD,BASE_SALARY,29.0,,35.0,,6.0
3889100350,Warehouse Lead (Swing),"Kent, WA",,HOURLY,USD,BASE_SALARY,32.55,,42.31,,9.76
3889100609,Preschool Cook Part Time Morning,"Vacaville, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,17.0,,18.0,,1.0
3889100683,Two-year-old Lead Teacher,"Cherry Hill, NJ",Mid-Senior level,HOURLY,USD,BASE_SALARY,14.0,,17.0,,3.0
3889100719,Environmental Laboratory Assessment Technician,"Topeka, KS",Entry level,HOURLY,USD,BASE_SALARY,,20.0,,41600.0,
3889101308,SQL DBA,"Irving, TX",Entry level,HOURLY,USD,BASE_SALARY,50.0,,65.0,,15.0
3889101354,Child Care Assistant Teacher,"Cheshire, CT",Entry level,HOURLY,USD,BASE_SALARY,15.6,,17.0,,1.4
3889101418,Key Holder (FT),"Woodbury, MN",Mid-Senior level,HOURLY,USD,BASE_SALARY,,15.25,,31720.00,
3889101425,Lead Toddler Teacher,"Franklin, TN",Mid-Senior level,HOURLY,USD,BASE_SALARY,16.0,,20.0,,4.0
3889101478,Personal Banker III - Assistant Manager,"Lenexa, KS",Mid-Senior level,HOURLY,USD,BASE_SALARY,25.0,,28.0,,3.0
3889101484,Operations Associate,"Olathe, KS",Entry level,HOURLY,USD,BASE_SALARY,,21.63,,44990.40,
3889101627,"Account Executive, Mid-Market & Enterprise","Fort Worth, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,130000.0,,290000.0,,160000.0
3889101915,CWL System Engineer,"Manassas, VA",Entry level,YEARLY,USD,BASE_SALARY,74050.4,,82149.6,,8099.2
3889102182,Production Engineer,"Seattle, WA",,YEARLY,USD,BASE_SALARY,213000.0,,293000.0,,80000.0
3889102223,ISSO GRC Risk Management Intelligence Lead,"New York, NY",,YEARLY,USD,BASE_SALARY,173000.0,,247000.0,,74000.0
3889102276,Lead Teacher,"Spring, AR",Mid-Senior level,HOURLY,USD,BASE_SALARY,,12.0,,24960.0,
3889102288,"Behavioral Health Benefits Specialist (Topeka, KS)","Topeka, KS",Entry level,HOURLY,USD,BASE_SALARY,18.0,,20.0,,2.0
3889102290,"QA/QC Manager (Asphalt, Soils & Aggregates)","Kansas City, MO",Mid-Senior level,YEARLY,USD,BASE_SALARY,75000.0,,90000.0,,15000.0
3889102293,Program Coordinator,"Topeka, KS",Entry level,HOURLY,USD,BASE_SALARY,,16.0,,33280.0,
3889102297,Data Entry Specialist - AP and AR,"Grandview, MO",Entry level,HOURLY,USD,BASE_SALARY,,17.0,,35360.0,
3889102298,Manufacturing IT Systems Administrator,"Noblesville, IN",Entry level,YEARLY,USD,BASE_SALARY,65000.0,,74000.0,,9000.0
3889102299,Technical Manager,"Greensboro, NC",Mid-Senior level,YEARLY,USD,BASE_SALARY,,140000.0,,140000.0,
3889102302,RightAngle CRTM Developer,"Kansas City, MO",Entry level,YEARLY,USD,BASE_SALARY,150000.0,,180000.0,,30000.0
3889102949,Accountant,"Dallas, TX",Mid-Senior level,HOURLY,USD,BASE_SALARY,27.0,,28.0,,1.0
3889129796,Inventory Control Clerk,"Memphis, TN",Entry level,HOURLY,USD,BASE_SALARY,,19.5,,40560.0,
3889103300,Child Care Administrator,"Nazareth, PA",Mid-Senior level,HOURLY,USD,BASE_SALARY,16.0,,18.0,,2.0
3889103301,Infant Assistant Teacher SIGN ON BONUS,"Tenafly, NJ",Entry level,HOURLY,USD,BASE_SALARY,,17.0,,35360.0,
3889103418,Academic Program Manager,"Los Angeles, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,,90.0,,187200.0,
3889103440,"Staff Data Scientist, SSP.","San Mateo, CA",,YEARLY,USD,BASE_SALARY,168630.0,,240901.0,,72271.0
3889103570,Senior Care Advocate Representative,United States,Mid-Senior level,HOURLY,USD,BASE_SALARY,22.0,,22.0,,0.0
3889103933,Night Auditor  ,"Lahaina, HI",Entry level,HOURLY,USD,BASE_SALARY,,32.22,,67017.60,
3889103975,Front Desk Agent  ,"Raleigh, NC",Entry level,HOURLY,USD,BASE_SALARY,,15.0,,31200.0,
3889104152,ISSO GRC Risk Management Intelligence Lead,"Menlo Park, CA",,YEARLY,USD,BASE_SALARY,173000.0,,247000.0,,74000.0
3889104171,Assistant Teacher,"Wesley Chapel, FL",Entry level,HOURLY,USD,BASE_SALARY,,11.0,,22880.0,
3889104209,"Behavioral Health Benefits Specialist (Osawatomie,, KS)","Osawatomie, KS",Entry level,HOURLY,USD,BASE_SALARY,18.0,,20.0,,2.0
3889104212,Account Executive,"Lenexa, KS",Mid-Senior level,YEARLY,USD,BASE_SALARY,50000.0,,120000.0,,70000.0
3889104215,Systems Engineer,"Houston, TX",Entry level,YEARLY,USD,BASE_SALARY,,75000.0,,75000.0,
3889104216,Data Architect,"Kansas City, MO",Mid-Senior level,YEARLY,USD,BASE_SALARY,130000.0,,150000.0,,20000.0
3889104267,Purchasing Coordinator,"Kansas City, MO",Entry level,YEARLY,USD,BASE_SALARY,40000.0,,52000.0,,12000.0
3889104767,General Manager,"Honolulu, HI",Executive,YEARLY,USD,BASE_SALARY,75830.0,,92682.0,,16852.0
3889130157,Sales Associate,"Port Chester, NY",Entry level,HOURLY,USD,BASE_SALARY,15.25,,22.75,,7.50
3889105045,Business Intelligence Specialist,"Chattanooga, TN",Entry level,YEARLY,USD,BASE_SALARY,,95000.0,,95000.0,
3889105052,EHS Specialist - PSM,"East St Louis, IL",Entry level,YEARLY,USD,BASE_SALARY,100000.0,,125000.0,,25000.0
3889105057,Mobile Lab Learning Facilitator,"Topeka, KS",Entry level,HOURLY,USD,BASE_SALARY,16.5,,17.25,,0.75
3889105103,Commercial Service Technician,"Union City, CA",Entry level,YEARLY,USD,BASE_SALARY,75000.0,,100000.0,,25000.0
3889105595,Outside Sales Representative - Electrical,"Phoenix, AZ",Associate,YEARLY,USD,BASE_SALARY,65000.0,,85000.0,,20000.0
3889105867,Assistant Chief Engineer  ,"New York, NY",Mid-Senior level,YEARLY,USD,BASE_SALARY,70000.0,,75000.0,,5000.0
3889105946,Eyewear dispenser /Optical Sales,"Newburyport, MA",Entry level,HOURLY,USD,BASE_SALARY,,50.0,,104000.0,
3889106239,"Senior Director, Biostatistics",Greater Sacramento,,YEARLY,USD,BASE_SALARY,208000.0,,295000.0,,87000.0
3889107017,Temporary Employee - Non-Exempt,"Philadelphia, PA",Entry level,HOURLY,USD,BASE_SALARY,,27.0,,56160.0,
3889107491,Full stack .NET Lead Developer (Remote),"Juno Beach, FL",Mid-Senior level,YEARLY,USD,BASE_SALARY,120000.0,,135000.0,,15000.0
3889108292,"Associate Sales Consultant –Trauma- Medical Device Sales Support - Lubbock, TX - FYA01765","Lubbock, TX",,YEARLY,USD,BASE_SALARY,60000.0,,70000.0,,10000.0
3889108390,Operations Manager  ,"New York, NY",Director,YEARLY,USD,BASE_SALARY,65000.0,,70000.0,,5000.0
3889108423,Principal Data Engineer,"Mountain View, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,208000.0,,282000.0,,74000.0
3889108513,Insurance Services Specialist,"Bakersfield, CA",Entry level,HOURLY,USD,BASE_SALARY,20.0,,22.0,,2.0
3889108967,Equipment Operator - Pet Food 1st Shift,"Orange City, IA",Entry level,HOURLY,USD,BASE_SALARY,,21.35,,44408.00,
3889109114,"Interface Designer, Monetization","Los Angeles, CA",Entry level,YEARLY,USD,BASE_SALARY,129000.0,,228000.0,,99000.0
3889109120,Guest Services Agent  ,"Lahaina, HI",Entry level,HOURLY,USD,BASE_SALARY,,31.22,,64937.60,
3889109198,Mainframe Tester / BA,"Richmond, VA",Entry level,YEARLY,USD,BASE_SALARY,90000.0,,105000.0,,15000.0
3889109228,Retail Sales Manager,"Owosso, MI",Mid-Senior level,HOURLY,USD,BASE_SALARY,26.0,,28.6,,2.6
3889109239,Insurance Services Specialist,"Bakersfield, CA",Entry level,HOURLY,USD,BASE_SALARY,20.0,,22.0,,2.0
3889109686,Machine Operator - Pet Food 2nd Shift,"Orange City, IA",Entry level,HOURLY,USD,BASE_SALARY,,21.35,,44408.00,
3889109690,General Production - Pet Food 2nd Shift,"Orange City, IA",Mid-Senior level,HOURLY,USD,BASE_SALARY,,21.1,,43888.0,
3889109983,"Permanent Staff Step down RN job in Macon, GA - Make $41 to $61/hour","Macon, GA",Mid-Senior level,HOURLY,USD,BASE_SALARY,41.0,,61.0,,20.0
3889110014,"Senior Algorithm, AI/ML, Integration Engineer – USA Remote","Portland, OR",,YEARLY,USD,BASE_SALARY,110000.0,,160000.0,,50000.0
3889110089,Sr. Finance Manager,"Miami, FL",Mid-Senior level,YEARLY,USD,BASE_SALARY,113100.0,,164050.0,,50950.0
3889110893,"Store Associate, PT - Northfield","Denver, CO",Entry level,HOURLY,USD,BASE_SALARY,,18.5,,38480.0,
3889110900,"Nike House of Innovation - Coach (Product Life Cycle - Back of House Manager) - NY, NY","New York, NY",Mid-Senior level,HOURLY,USD,BASE_SALARY,29.38,,50.0,,20.62
3889111006,"Senior Manager Consulting - Business Architect, Duck Creek (P&C Insurance)","Teaneck, NJ",Mid-Senior level,YEARLY,USD,BASE_SALARY,130000.0,,180000.0,,50000.0
3889111058,Mental Health Therapist,"Marion, MT",Entry level,YEARLY,USD,BASE_SALARY,60000.0,,80000.0,,20000.0
3889111077,Sr. Finance Manager,"Foster City, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,133000.0,,192950.0,,59950.0
3889111090,"Director, Brand and Innovations Communication","San Francisco, CA",Director,YEARLY,USD,BASE_SALARY,146900.0,,213000.0,,66100.0
3889111195,Digital Embellishment Sales Specialist,"Phoenix, AZ",Entry level,YEARLY,USD,BASE_SALARY,84100.0,,141900.0,,57800.0
3889111458,"Insurance Agent (base + uncapped commissions, $5K licensed bonus)","Fort Collins, CO",,YEARLY,USD,BASE_SALARY,40000.0,,100000.0,,60000.0
3889111731,"Permanent Staff Operating Room RN job in High Point, NC - Make $32 to $48/hour","High Point, NC",Mid-Senior level,HOURLY,USD,BASE_SALARY,32.0,,48.0,,16.0
3889111812,"Store Associate, PTU - Lehi","Lehi, UT",Entry level,HOURLY,USD,BASE_SALARY,,15.5,,32240.0,
3889111839,"Intern, Civil Engineering","Carlsbad, CA",Internship,HOURLY,USD,BASE_SALARY,18.0,,30.0,,12.0
3889112035,"Senior Director, Finance Transformation Program Manager","San Francisco, CA",Director,YEARLY,USD,BASE_SALARY,176900.0,,230000.0,,53100.0
3889112103,Sr. Director of DevOps Engineering,"Bellevue, WA",Director,YEARLY,USD,BASE_SALARY,173400.0,,271050.0,,97650.0
3889112318,"IT SOX Sr. Auditor, Internal Audit","Brea, CA",,YEARLY,USD,BASE_SALARY,104300.0,,118000.0,,13700.0
3889112431,General Production - Treats Raw 1st Shift,"Orange City, IA",Mid-Senior level,HOURLY,USD,BASE_SALARY,,20.1,,41808.0,
3889112541,Customer Success Associate,United States,Entry level,YEARLY,USD,BASE_SALARY,71000.0,,99000.0,,28000.0
3889112625,Physician - General Surgery,"Beeville, TX",,YEARLY,USD,BASE_SALARY,,425000.0,,425000.0,
3889112631,Physician - Family Medicine,"Dickinson, TX",,YEARLY,USD,BASE_SALARY,25000.0,,125000.0,,100000.0
3889112780,"Store Associate, FT - Grand Prairie, TX","Grand Prairie, TX",Entry level,HOURLY,USD,BASE_SALARY,,15.5,,32240.0,
3889112802,Senior Enterprise Account Executive - Financial Services Industry,"Albany, New York Metropolitan Area",Mid-Senior level,YEARLY,USD,BASE_SALARY,400000.0,,500000.0,,100000.0
3889112904,"Account Manager, Field Sales (Western Pennsylvania)","Pennsylvania, United States",Mid-Senior level,YEARLY,USD,BASE_SALARY,,150000.0,,150000.0,
3889113601,"Sr. Sales Executive, Digital Marketing (Central US)","Huntsville, AL",Executive,YEARLY,USD,BASE_SALARY,182000.0,,338000.0,,156000.0
3889113602,"Sr Marketing Manager, Audit","Carrollton, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,112400.0,,208800.0,,96400.0
3889113642,"Store Associate, SEA - Tucson","Tucson, AZ",Entry level,HOURLY,USD,BASE_SALARY,,15.0,,31200.0,
3889113709,Computing Systems Tec 2,"Los Alamos, NM",Mid-Senior level,HOURLY,USD,BASE_SALARY,26.0,,32.0,,6.0
3889113761,"Senior Manager, Gene Therapy Marketing","Cambridge, MA",Mid-Senior level,YEARLY,USD,BASE_SALARY,132000.0,,165000.0,,33000.0
3889114205,Equipment Operator / Forklift Driver 2nd Shift,"Orange City, IA",Entry level,HOURLY,USD,BASE_SALARY,,21.35,,44408.00,
3889114267,Senior DevOps Engineer,"Irvine, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,130000.0,,160000.0,,30000.0
3889114299,Technical Support Specialist,San Francisco Bay Area,Entry level,YEARLY,USD,BASE_SALARY,63000.0,,95000.0,,32000.0
3889114476,"Permanent Staff Operating Room RN job in High Point, NC - Make $32 to $48/hour","High Point, NC",Mid-Senior level,HOURLY,USD,BASE_SALARY,32.0,,48.0,,16.0
3889115142,Quality Improvement Coordinator,"Goleta, CA",Entry level,HOURLY,USD,BASE_SALARY,24.0,,25.0,,1.0
3889115413,"Store Associate, Seas - Foxwoods","Mashantucket, CT",Entry level,HOURLY,USD,BASE_SALARY,,16.0,,33280.0,
3889115564,Project Executive,"New York, NY",,YEARLY,USD,BASE_SALARY,200000.0,,250000.0,,50000.0
3889115749,Senior Product Manager - NVIDIA GeForce Laptop Segment,"Santa Clara, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,204000.0,,310500.0,,106500.0
3889116047,Cybersecurity Operations Center Team Lead,"Buffalo, NY",,YEARLY,USD,BASE_SALARY,110635.01,,184391.69,,73756.68
3889116207,Data Transformation Analyst (ETL and C#),"Dallas, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,62100.0,,78000.0,,15900.0
